index,class_representation,visual_fidelity,structural_integrity,diversity,beneficial_variations,explanation,filename,class_name,real_filename
7,0.8,0.8,0.8,0.5,0.6,The image shows a potted plant with good visual fidelity and structural integrity. There is moderate diversity and beneficial variations.,aug-63-6.png,potted plant,2008_000188.jpg
8,0.7,0.7,0.7,0.6,0.7,The image shows a potted plant with moderate visual fidelity and structural integrity. There is good diversity and beneficial variations.,aug-63-7.png,potted plant,2008_000188.jpg
9,0.8,0.8,0.8,0.5,0.6,The image shows a potted plant with good visual fidelity and structural integrity. There is moderate diversity and beneficial variations.,aug-63-8.png,potted plant,2008_000188.jpg
10,0.8,0.8,0.8,0.5,0.6,The image shows a potted plant with good visual fidelity and structural integrity. There is moderate diversity and beneficial variations.,aug-63-9.png,potted plant,2008_000188.jpg
1,0.7,0.5,0.6,0.8,0.7,The image maintains the core concept of a potted plant but has some visual artifacts and distortions. The structure is somewhat altered but still recognizable.,aug-61-0.png,potted plant,2009_000635.jpg
2,0.7,0.6,0.7,0.8,0.7,"The image represents a potted plant well but has some visual noise. The structure is mostly intact, and the diversity is good.",aug-61-1.png,potted plant,2009_000635.jpg
3,0.9,0.9,0.9,0.3,0.4,"The image is very similar to the reference, maintaining high visual fidelity and structural integrity. However, it lacks diversity and beneficial variations.",aug-61-2.png,potted plant,2009_000635.jpg
4,0.8,0.7,0.8,0.7,0.7,The image maintains the core features of a potted plant with good visual fidelity and structural integrity. It introduces some diversity and beneficial variations.,aug-61-3.png,potted plant,2009_000635.jpg
5,0.8,0.8,0.8,0.7,0.7,The image represents a potted plant well with good visual fidelity and structural integrity. It introduces some diversity and beneficial variations.,aug-61-4.png,potted plant,2009_000635.jpg
6,0.7,0.6,0.7,0.8,0.7,The image maintains the core concept of a potted plant but has some visual artifacts and distortions. The structure is somewhat altered but still recognizable.,aug-61-5.png,potted plant,2009_000635.jpg
7,0.8,0.7,0.8,0.7,0.7,The image represents a potted plant well with good visual fidelity and structural integrity. It introduces some diversity and beneficial variations.,aug-61-6.png,potted plant,2009_000635.jpg
8,0.8,0.7,0.8,0.7,0.7,The image represents a potted plant well with good visual fidelity and structural integrity. It introduces some diversity and beneficial variations.,aug-61-7.png,potted plant,2009_000635.jpg
9,0.8,0.7,0.8,0.7,0.7,The image represents a potted plant well with good visual fidelity and structural integrity. It introduces some diversity and beneficial variations.,aug-61-8.png,potted plant,2009_000635.jpg
10,0.9,0.9,0.9,0.3,0.4,"The image is very similar to the reference, maintaining high visual fidelity and structural integrity. However, it lacks diversity and beneficial variations.",aug-61-9.png,potted plant,2009_000635.jpg
1,0.8,0.6,0.7,0.9,0.8,"The image maintains the core features of a potted plant but has some visual artifacts and a slightly distorted structure. The plant is different from the reference, providing beneficial variations.",aug-62-0.png,potted plant,2009_001100.jpg
2,0.9,0.8,0.9,0.7,0.8,"The image clearly represents a potted plant with good visual fidelity and structural integrity. The context is slightly different, adding beneficial variations.",aug-62-1.png,potted plant,2009_001100.jpg
3,0.7,0.5,0.6,0.8,0.7,"The image represents a potted plant but has some visual artifacts and a slightly distorted structure. The context is different, adding beneficial variations.",aug-62-2.png,potted plant,2009_001100.jpg
4,0.9,0.9,0.9,0.2,0.3,"The image is very similar to the reference, maintaining high visual fidelity and structural integrity. However, it lacks diversity and beneficial variations.",aug-62-3.png,potted plant,2009_001100.jpg
5,0.9,0.9,0.9,0.3,0.4,"The image is similar to the reference, maintaining high visual fidelity and structural integrity. It has some diversity and beneficial variations.",aug-62-4.png,potted plant,2009_001100.jpg
6,0.9,0.9,0.9,0.3,0.4,"The image is similar to the reference, maintaining high visual fidelity and structural integrity. It has some diversity and beneficial variations.",aug-62-5.png,potted plant,2009_001100.jpg
7,0.9,0.9,0.9,0.3,0.4,"The image is similar to the reference, maintaining high visual fidelity and structural integrity. It has some diversity and beneficial variations.",aug-62-6.png,potted plant,2009_001100.jpg
8,0.9,0.9,0.9,0.3,0.4,"The image is similar to the reference, maintaining high visual fidelity and structural integrity. It has some diversity and beneficial variations.",aug-62-7.png,potted plant,2009_001100.jpg
9,0.8,0.7,0.7,0.8,0.8,"The image maintains the core features of a potted plant but has some visual artifacts and a slightly distorted structure. The context is different, adding beneficial variations.",aug-62-8.png,potted plant,2009_001100.jpg
10,0.8,0.7,0.7,0.8,0.8,"The image maintains the core features of a potted plant but has some visual artifacts and a slightly distorted structure. The context is different, adding beneficial variations.",aug-62-9.png,potted plant,2009_001100.jpg
1,0.8,0.9,0.8,0.9,0.9,"The image maintains the core features of a potted plant, with clear visual quality and good structural integrity. The plant's shape and form are different from the reference, providing beneficial variations.",aug-60-0.png,potted plant,2010_000567.jpg
2,0.7,0.8,0.7,0.8,0.8,"The image represents a potted plant but with some structural differences. The visual quality is good, and the variations in shape and form are beneficial for generalization.",aug-60-1.png,potted plant,2010_000567.jpg
3,0.9,0.9,0.9,0.8,0.8,"The image closely resembles the reference in terms of class representation and structural integrity. The visual quality is high, and the variations are beneficial.",aug-60-2.png,potted plant,2010_000567.jpg
4,0.6,0.7,0.6,0.7,0.7,"The image represents a potted plant but with some structural distortions. The visual quality is acceptable, and the variations are somewhat beneficial.",aug-60-3.png,potted plant,2010_000567.jpg
5,0.8,0.8,0.8,0.9,0.9,The image maintains the core features of a potted plant with good visual quality and structural integrity. The variations in shape and form are beneficial for generalization.,aug-60-4.png,potted plant,2010_000567.jpg
6,0.9,0.9,0.9,0.8,0.8,"The image closely resembles the reference in terms of class representation and structural integrity. The visual quality is high, and the variations are beneficial.",aug-60-5.png,potted plant,2010_000567.jpg
7,0.8,0.8,0.8,0.9,0.9,The image maintains the core features of a potted plant with good visual quality and structural integrity. The variations in shape and form are beneficial for generalization.,aug-60-6.png,potted plant,2010_000567.jpg
8,0.7,0.7,0.7,0.8,0.8,"The image represents a potted plant but with some structural differences. The visual quality is good, and the variations in shape and form are beneficial for generalization.",aug-60-7.png,potted plant,2010_000567.jpg
9,0.8,0.8,0.8,0.9,0.9,The image maintains the core features of a potted plant with good visual quality and structural integrity. The variations in shape and form are beneficial for generalization.,aug-60-8.png,potted plant,2010_000567.jpg
10,0.9,0.9,0.9,0.8,0.8,"The image closely resembles the reference in terms of class representation and structural integrity. The visual quality is high, and the variations are beneficial.",aug-60-9.png,potted plant,2010_000567.jpg
1,0.3,0.4,0.2,0.5,0.4,The image shows a sheep-like head but the body structure is highly distorted and unrealistic. The context is somewhat appropriate but the visual fidelity is compromised.,aug-66-0.png,sheep,2007_001416.jpg
2,0.9,0.8,0.9,0.3,0.4,"The image closely resembles the reference with minor variations. The visual fidelity and structural integrity are high, but the diversity is low.",aug-66-1.png,sheep,2007_001416.jpg
3,0.2,0.3,0.1,0.6,0.5,The image is highly distorted with an unrealistic body structure. The context is somewhat appropriate but the visual fidelity is low.,aug-66-2.png,sheep,2007_001416.jpg
4,0.2,0.3,0.1,0.6,0.5,The image is highly distorted with an unrealistic body structure. The context is somewhat appropriate but the visual fidelity is low.,aug-66-3.png,sheep,2007_001416.jpg
5,0.3,0.4,0.2,0.5,0.4,The image shows a sheep-like head but the body structure is highly distorted and unrealistic. The context is somewhat appropriate but the visual fidelity is compromised.,aug-66-4.png,sheep,2007_001416.jpg
6,0.4,0.5,0.3,0.5,0.4,The image shows a sheep-like head but the body structure is highly distorted and unrealistic. The context is somewhat appropriate but the visual fidelity is compromised.,aug-66-5.png,sheep,2007_001416.jpg
7,0.5,0.6,0.5,0.4,0.5,The image shows a sheep-like head but the body structure is somewhat distorted. The context is appropriate but the visual fidelity is slightly compromised.,aug-66-6.png,sheep,2007_001416.jpg
8,0.6,0.7,0.6,0.4,0.5,The image shows a sheep-like head but the body structure is somewhat distorted. The context is appropriate but the visual fidelity is slightly compromised.,aug-66-7.png,sheep,2007_001416.jpg
9,0.7,0.8,0.7,0.4,0.5,The image shows a sheep-like head but the body structure is somewhat distorted. The context is appropriate but the visual fidelity is slightly compromised.,aug-66-8.png,sheep,2007_001416.jpg
10,0.8,0.9,0.8,0.3,0.4,"The image closely resembles the reference with minor variations. The visual fidelity and structural integrity are high, but the diversity is low.",aug-66-9.png,sheep,2007_001416.jpg
1,0.2,0.3,0.2,0.5,0.4,"The image shows a sheep but from an unusual angle and in an unnatural setting, which affects class representation and structural integrity.",aug-67-0.png,sheep,2008_001601.jpg
2,0.1,0.2,0.1,0.6,0.3,"The image lacks clear features of a sheep and is mostly background, making it hard to classify.",aug-67-1.png,sheep,2008_001601.jpg
3,0.4,0.5,0.4,0.7,0.6,"The image shows a sheep but with some distortions and in an unnatural setting, affecting visual fidelity and structural integrity.",aug-67-2.png,sheep,2008_001601.jpg
4,0.1,0.1,0.1,0.8,0.5,"The image is highly distorted and does not clearly represent a sheep, affecting all criteria except diversity.",aug-67-3.png,sheep,2008_001601.jpg
5,0.3,0.4,0.3,0.6,0.5,"The image shows a sheep but with significant distortions and in an unnatural setting, affecting class representation and structural integrity.",aug-67-4.png,sheep,2008_001601.jpg
6,0.5,0.6,0.5,0.7,0.6,The image shows a sheep with some distortions but maintains better class representation and structural integrity compared to others.,aug-67-5.png,sheep,2008_001601.jpg
7,0.2,0.3,0.2,0.6,0.4,"The image shows a sheep but with significant distortions and in an unnatural setting, affecting class representation and structural integrity.",aug-67-6.png,sheep,2008_001601.jpg
8,0.1,0.2,0.1,0.7,0.5,"The image is highly distorted and does not clearly represent a sheep, affecting all criteria except diversity.",aug-67-7.png,sheep,2008_001601.jpg
9,0.2,0.3,0.2,0.6,0.4,"The image shows a sheep but with significant distortions and in an unnatural setting, affecting class representation and structural integrity.",aug-67-8.png,sheep,2008_001601.jpg
10,0.1,0.2,0.1,0.7,0.5,"The image is highly distorted and does not clearly represent a sheep, affecting all criteria except diversity.",aug-67-9.png,sheep,2008_001601.jpg
1,1.0,0.9,1.0,0.2,0.3,"The image maintains the core semantic content and key features of sheep. The visual fidelity is high, but there are slight artifacts. The structure is intact, but the diversity and beneficial variations are minimal.",aug-64-0.png,sheep,2009_002988.jpg
2,1.0,0.9,1.0,0.2,0.3,"Similar to the first augmented image, this one maintains the core features and structure of sheep. Visual fidelity is high with slight artifacts, but diversity and beneficial variations are low.",aug-64-1.png,sheep,2009_002988.jpg
3,1.0,0.9,1.0,0.2,0.3,"This image also maintains the core features and structure of sheep. Visual fidelity is high with slight artifacts, but diversity and beneficial variations are low.",aug-64-2.png,sheep,2009_002988.jpg
4,0.5,0.5,0.5,0.5,0.5,"The image has some distortions and artifacts, affecting the class representation and visual fidelity. The structure is somewhat maintained, but the diversity and beneficial variations are moderate.",aug-64-3.png,sheep,2009_002988.jpg
5,0.2,0.2,0.2,0.8,0.8,"The image is highly distorted and does not clearly represent sheep. Visual fidelity and structural integrity are poor, but it introduces significant diversity and beneficial variations.",aug-64-4.png,sheep,2009_002988.jpg
6,0.1,0.1,0.1,0.9,0.9,"This image is severely distorted and does not represent sheep well. Visual fidelity and structural integrity are very poor, but it introduces high diversity and beneficial variations.",aug-64-5.png,sheep,2009_002988.jpg
7,0.0,0.0,0.0,1.0,1.0,"The image does not represent sheep at all. Visual fidelity and structural integrity are non-existent, but it introduces maximum diversity and beneficial variations.",aug-64-6.png,sheep,2009_002988.jpg
8,0.3,0.3,0.3,0.7,0.7,"The image is somewhat distorted and does not clearly represent sheep. Visual fidelity and structural integrity are poor, but it introduces significant diversity and beneficial variations.",aug-64-7.png,sheep,2009_002988.jpg
9,0.2,0.2,0.2,0.8,0.8,"The image is highly distorted and does not clearly represent sheep. Visual fidelity and structural integrity are poor, but it introduces significant diversity and beneficial variations.",aug-64-8.png,sheep,2009_002988.jpg
10,0.5,0.5,0.5,0.5,0.5,"The image has some distortions and artifacts, affecting the class representation and visual fidelity. The structure is somewhat maintained, but the diversity and beneficial variations are moderate.",aug-64-9.png,sheep,2009_002988.jpg
1,0.8,0.6,0.7,0.5,0.6,"The image maintains the core features of a sheep but is in an unusual context. The structure is mostly intact, but the setting and some visual artifacts reduce fidelity.",aug-65-0.png,sheep,2011_002464.jpg
2,0.7,0.5,0.6,0.5,0.5,The sheep is recognizable but the context and some visual distortions affect the overall quality. The structure is somewhat maintained.,aug-65-1.png,sheep,2011_002464.jpg
3,0.6,0.4,0.5,0.4,0.4,"The image has significant visual artifacts and the context is not natural. The structure is distorted, affecting the class representation.",aug-65-2.png,sheep,2011_002464.jpg
4,0.5,0.3,0.4,0.3,0.3,The sheep is less distinguishable due to the context and visual artifacts. The structure is also compromised.,aug-65-3.png,sheep,2011_002464.jpg
5,0.9,0.8,0.9,0.7,0.8,The image closely resembles the reference with good visual fidelity and structural integrity. The context is appropriate and there is beneficial variation.,aug-65-4.png,sheep,2011_002464.jpg
6,0.7,0.6,0.7,0.6,0.6,The sheep is recognizable and the context is somewhat appropriate. There are some visual artifacts but the structure is mostly intact.,aug-65-5.png,sheep,2011_002464.jpg
7,0.6,0.5,0.6,0.5,0.5,The image has some visual distortions and the context is not ideal. The structure is somewhat maintained but not perfect.,aug-65-6.png,sheep,2011_002464.jpg
8,0.5,0.4,0.5,0.4,0.4,The sheep is less distinguishable due to visual artifacts and an unnatural context. The structure is also compromised.,aug-65-7.png,sheep,2011_002464.jpg
9,0.4,0.3,0.4,0.3,0.3,"The image has significant visual artifacts and the context is not natural. The structure is distorted, affecting the class representation.",aug-65-8.png,sheep,2011_002464.jpg
10,0.9,0.8,0.9,0.7,0.8,The image closely resembles the reference with good visual fidelity and structural integrity. The context is appropriate and there is beneficial variation.,aug-65-9.png,sheep,2011_002464.jpg
1,0.8,0.4,0.7,0.6,0.5,"The image clearly represents a sofa, but the visual quality is poor with noticeable artifacts. The structure is mostly intact, and there is some diversity in the setting and objects on the sofa.",aug-71-0.png,sofa,2007_008821.jpg
2,0.6,0.5,0.6,0.7,0.6,"The image depicts a sofa but is less clear and has some distortion. The structure is somewhat maintained, and there is a different setting and lighting, adding diversity.",aug-71-1.png,sofa,2007_008821.jpg
3,0.9,0.8,0.9,0.3,0.4,"The image is very similar to the reference with high visual fidelity and structural integrity. However, it lacks diversity and beneficial variations.",aug-71-2.png,sofa,2007_008821.jpg
4,0.3,0.2,0.3,0.8,0.7,The image is highly distorted and does not clearly represent a sofa. It has high diversity and beneficial variations but at the cost of class representation and visual fidelity.,aug-71-3.png,sofa,2007_008821.jpg
5,0.4,0.3,0.4,0.7,0.6,"The image is somewhat unclear and distorted, making it hard to identify as a sofa. It introduces diversity and variations but compromises on class representation and visual quality.",aug-71-4.png,sofa,2007_008821.jpg
6,0.5,0.4,0.5,0.6,0.5,The image depicts a sofa but with some visual artifacts and structural distortions. It offers moderate diversity and beneficial variations.,aug-71-5.png,sofa,2007_008821.jpg
7,0.7,0.6,0.7,0.5,0.6,"The image is clear and represents a sofa well, with some structural integrity. It has moderate diversity and beneficial variations.",aug-71-6.png,sofa,2007_008821.jpg
8,0.8,0.7,0.8,0.4,0.5,The image is clear and maintains the structure of a sofa well. It has less diversity but introduces some beneficial variations in lighting and setting.,aug-71-7.png,sofa,2007_008821.jpg
9,0.6,0.5,0.6,0.7,0.6,The image represents a sofa but with some visual and structural distortions. It offers good diversity and beneficial variations.,aug-71-8.png,sofa,2007_008821.jpg
10,0.7,0.6,0.7,0.5,0.6,"The image is clear and represents a sofa well, with some structural integrity. It has moderate diversity and beneficial variations.",aug-71-9.png,sofa,2007_008821.jpg
1,0.2,0.1,0.2,0.5,0.4,"The image is highly distorted and does not clearly represent a sofa. The visual quality is poor, and the structure is not well-defined. There is some diversity, but it does not aid in classification.",aug-68-0.png,sofa,2008_001399.jpg
2,0.3,0.2,0.3,0.5,0.4,"The image is distorted and does not clearly represent a sofa. The visual quality is poor, and the structure is not well-defined. There is some diversity, but it does not aid in classification.",aug-68-1.png,sofa,2008_001399.jpg
3,0.4,0.3,0.4,0.6,0.5,"The image is somewhat distorted but has a clearer representation of a sofa. The visual quality is slightly better, and the structure is more defined. There is some beneficial variation.",aug-68-2.png,sofa,2008_001399.jpg
4,0.7,0.6,0.7,0.7,0.6,The image maintains a good representation of a sofa with better visual quality and structural integrity. There is beneficial variation in pose and context.,aug-68-3.png,sofa,2008_001399.jpg
5,0.8,0.7,0.8,0.8,0.7,The image closely resembles the reference with good visual quality and structural integrity. There is beneficial variation in pose and context.,aug-68-4.png,sofa,2008_001399.jpg
6,0.9,0.8,0.9,0.9,0.8,The image is very similar to the reference with high visual quality and structural integrity. There is beneficial variation in pose and context.,aug-68-5.png,sofa,2008_001399.jpg
7,0.8,0.7,0.8,0.8,0.7,The image closely resembles the reference with good visual quality and structural integrity. There is beneficial variation in pose and context.,aug-68-6.png,sofa,2008_001399.jpg
8,0.9,0.8,0.9,0.9,0.8,The image is very similar to the reference with high visual quality and structural integrity. There is beneficial variation in pose and context.,aug-68-7.png,sofa,2008_001399.jpg
9,0.8,0.7,0.8,0.8,0.7,The image closely resembles the reference with good visual quality and structural integrity. There is beneficial variation in pose and context.,aug-68-8.png,sofa,2008_001399.jpg
10,0.7,0.6,0.7,0.7,0.6,The image maintains a good representation of a sofa with better visual quality and structural integrity. There is beneficial variation in pose and context.,aug-68-9.png,sofa,2008_001399.jpg
1,0.2,0.1,0.2,0.5,0.3,"The image is blurry and lacks clear features of a sofa. The context is unclear, and the structure is distorted.",aug-70-0.png,sofa,2008_001896.jpg
2,0.5,0.3,0.6,0.4,0.4,The image shows a sofa but is of low quality and has some artifacts. The structure is somewhat maintained.,aug-70-1.png,sofa,2008_001896.jpg
3,0.4,0.3,0.5,0.6,0.5,The image has a sofa-like structure but is distorted and has low visual fidelity. The context is not clear.,aug-70-2.png,sofa,2008_001896.jpg
4,0.3,0.2,0.4,0.5,0.4,The image is blurry and lacks clear features of a sofa. The structure is somewhat maintained but distorted.,aug-70-3.png,sofa,2008_001896.jpg
5,0.4,0.3,0.5,0.6,0.5,The image has a sofa-like structure but is distorted and has low visual fidelity. The context is not clear.,aug-70-4.png,sofa,2008_001896.jpg
6,0.5,0.4,0.6,0.5,0.5,The image shows a sofa but is of low quality and has some artifacts. The structure is somewhat maintained.,aug-70-5.png,sofa,2008_001896.jpg
7,0.6,0.5,0.7,0.6,0.6,"The image shows a sofa with better quality and structure. The context is somewhat clear, but there are still some artifacts.",aug-70-6.png,sofa,2008_001896.jpg
8,0.7,0.6,0.8,0.7,0.7,"The image shows a sofa with good quality and structure. The context is clear, and there are beneficial variations.",aug-70-7.png,sofa,2008_001896.jpg
9,0.8,0.7,0.9,0.8,0.8,"The image shows a sofa with high quality and structure. The context is clear, and there are beneficial variations.",aug-70-8.png,sofa,2008_001896.jpg
10,0.9,0.8,0.9,0.9,0.9,"The image shows a sofa with excellent quality and structure. The context is clear, and there are optimal beneficial variations.",aug-70-9.png,sofa,2008_001896.jpg
1,0.2,0.3,0.3,0.5,0.4,"The image is distorted and has artifacts, making it difficult to identify the sofa clearly. The context is somewhat maintained, but the quality is poor.",aug-69-0.png,sofa,2009_004301.jpg
2,0.1,0.2,0.2,0.6,0.3,"The image is heavily distorted with significant artifacts. The sofa is barely recognizable, and the overall quality is very low.",aug-69-1.png,sofa,2009_004301.jpg
3,0.3,0.4,0.4,0.5,0.5,"The image has a cartoonish effect, making it hard to identify the sofa. The structure is somewhat maintained, but the visual fidelity is low.",aug-69-2.png,sofa,2009_004301.jpg
4,0.2,0.3,0.3,0.4,0.4,"The image is blurry and has artifacts, making it difficult to identify the sofa. The context is somewhat maintained, but the quality is poor.",aug-69-3.png,sofa,2009_004301.jpg
5,0.2,0.3,0.3,0.4,0.4,"The image is blurry and has artifacts, making it difficult to identify the sofa. The context is somewhat maintained, but the quality is poor.",aug-69-4.png,sofa,2009_004301.jpg
6,0.2,0.3,0.3,0.4,0.4,"The image is blurry and has artifacts, making it difficult to identify the sofa. The context is somewhat maintained, but the quality is poor.",aug-69-5.png,sofa,2009_004301.jpg
7,0.2,0.3,0.3,0.4,0.4,"The image is blurry and has artifacts, making it difficult to identify the sofa. The context is somewhat maintained, but the quality is poor.",aug-69-6.png,sofa,2009_004301.jpg
8,0.4,0.5,0.5,0.6,0.5,"The image is somewhat clear, and the sofa is recognizable. The structure is maintained, but the visual fidelity is still low.",aug-69-7.png,sofa,2009_004301.jpg
9,0.3,0.4,0.4,0.5,0.4,"The image is blurry and has artifacts, making it difficult to identify the sofa. The context is somewhat maintained, but the quality is poor.",aug-69-8.png,sofa,2009_004301.jpg
10,0.2,0.3,0.3,0.4,0.4,"The image is blurry and has artifacts, making it difficult to identify the sofa. The context is somewhat maintained, but the quality is poor.",aug-69-9.png,sofa,2009_004301.jpg
1,0.7,0.6,0.5,0.8,0.7,"The image maintains the train class but introduces significant visual noise and artifacts. The structure is somewhat distorted, but the diversity and beneficial variations are good.",aug-74-0.png,train,2008_004914.jpg
2,0.9,0.8,0.9,0.4,0.5,"The image closely resembles the reference with minor artifacts. The structure and class representation are strong, but the diversity and beneficial variations are limited.",aug-74-1.png,train,2008_004914.jpg
3,0.6,0.5,0.6,0.7,0.6,"The image maintains the train class but has significant visual noise and artifacts. The structure is somewhat distorted, but the diversity and beneficial variations are good.",aug-74-2.png,train,2008_004914.jpg
4,0.5,0.4,0.5,0.8,0.7,"The image maintains the train class but introduces significant visual noise and artifacts. The structure is somewhat distorted, but the diversity and beneficial variations are good.",aug-74-3.png,train,2008_004914.jpg
5,0.4,0.3,0.4,0.9,0.8,"The image maintains the train class but introduces significant visual noise and artifacts. The structure is somewhat distorted, but the diversity and beneficial variations are good.",aug-74-4.png,train,2008_004914.jpg
6,0.8,0.7,0.8,0.5,0.6,"The image closely resembles the reference with minor artifacts. The structure and class representation are strong, but the diversity and beneficial variations are limited.",aug-74-5.png,train,2008_004914.jpg
7,0.7,0.6,0.7,0.6,0.7,"The image maintains the train class but introduces significant visual noise and artifacts. The structure is somewhat distorted, but the diversity and beneficial variations are good.",aug-74-6.png,train,2008_004914.jpg
8,0.9,0.8,0.9,0.4,0.5,"The image closely resembles the reference with minor artifacts. The structure and class representation are strong, but the diversity and beneficial variations are limited.",aug-74-7.png,train,2008_004914.jpg
9,0.8,0.7,0.8,0.5,0.6,"The image closely resembles the reference with minor artifacts. The structure and class representation are strong, but the diversity and beneficial variations are limited.",aug-74-8.png,train,2008_004914.jpg
10,0.9,0.8,0.9,0.4,0.5,"The image closely resembles the reference with minor artifacts. The structure and class representation are strong, but the diversity and beneficial variations are limited.",aug-74-9.png,train,2008_004914.jpg
1,0.6,0.5,0.5,0.7,0.6,"The image maintains some core features of a train but introduces significant distortions and artifacts. The context is somewhat appropriate, but the visual fidelity is compromised.",aug-73-0.png,train,2009_005287.jpg
2,0.5,0.4,0.4,0.7,0.5,"The image has recognizable train elements but is heavily distorted. The visual quality is low, and the structure is not well-maintained.",aug-73-1.png,train,2009_005287.jpg
3,0.5,0.5,0.5,0.7,0.6,"The image retains some train-like features but is distorted and has low visual fidelity. The structure is somewhat maintained, but the context is not ideal.",aug-73-2.png,train,2009_005287.jpg
4,0.5,0.5,0.5,0.7,0.6,"The image has train-like elements but is distorted and has low visual fidelity. The structure is somewhat maintained, but the context is not ideal.",aug-73-3.png,train,2009_005287.jpg
5,0.4,0.4,0.4,0.7,0.5,"The image has some train-like features but is heavily distorted. The visual quality is low, and the structure is not well-maintained.",aug-73-4.png,train,2009_005287.jpg
6,0.6,0.6,0.6,0.7,0.7,"The image maintains some core features of a train but introduces significant distortions and artifacts. The context is somewhat appropriate, but the visual fidelity is compromised.",aug-73-5.png,train,2009_005287.jpg
7,0.5,0.5,0.5,0.7,0.6,"The image retains some train-like features but is distorted and has low visual fidelity. The structure is somewhat maintained, but the context is not ideal.",aug-73-6.png,train,2009_005287.jpg
8,0.5,0.5,0.5,0.7,0.6,"The image has recognizable train elements but is heavily distorted. The visual quality is low, and the structure is not well-maintained.",aug-73-7.png,train,2009_005287.jpg
9,0.5,0.5,0.5,0.7,0.6,"The image retains some train-like features but is distorted and has low visual fidelity. The structure is somewhat maintained, but the context is not ideal.",aug-73-8.png,train,2009_005287.jpg
10,0.5,0.5,0.5,0.7,0.6,"The image has some train-like features but is heavily distorted. The visual quality is low, and the structure is not well-maintained.",aug-73-9.png,train,2009_005287.jpg
1,0.7,0.6,0.7,0.8,0.7,The image maintains the core features of a train but has some visual artifacts and slight structural distortions.,aug-75-0.png,train,2010_001515.jpg
2,0.8,0.8,0.9,0.6,0.7,"The image is clear and maintains the structure well, with moderate diversity and beneficial variations.",aug-75-1.png,train,2010_001515.jpg
3,0.9,0.9,0.9,0.5,0.6,The image is very similar to the reference with high fidelity and structural integrity but lacks significant diversity.,aug-75-2.png,train,2010_001515.jpg
4,0.7,0.7,0.8,0.7,0.7,The image maintains the class features well but has some visual artifacts and moderate diversity.,aug-75-3.png,train,2010_001515.jpg
5,0.6,0.5,0.6,0.8,0.7,The image has noticeable visual artifacts and structural distortions but introduces good diversity and beneficial variations.,aug-75-4.png,train,2010_001515.jpg
6,0.5,0.4,0.5,0.9,0.8,The image is quite different from the reference with significant visual artifacts and structural distortions but high diversity.,aug-75-5.png,train,2010_001515.jpg
7,0.8,0.8,0.9,0.6,0.7,"The image is clear and maintains the structure well, with moderate diversity and beneficial variations.",aug-75-6.png,train,2010_001515.jpg
8,0.6,0.5,0.6,0.8,0.7,The image has noticeable visual artifacts and structural distortions but introduces good diversity and beneficial variations.,aug-75-7.png,train,2010_001515.jpg
9,0.7,0.6,0.7,0.8,0.7,The image maintains the core features of a train but has some visual artifacts and slight structural distortions.,aug-75-8.png,train,2010_001515.jpg
10,0.6,0.5,0.6,0.8,0.7,The image has noticeable visual artifacts and structural distortions but introduces good diversity and beneficial variations.,aug-75-9.png,train,2010_001515.jpg
1,0.9,0.8,0.9,0.7,0.8,"The image maintains the core features of a train and is visually clear. There are slight distortions in the sign text, but the overall structure is intact. The image introduces some beneficial variations in lighting and context.",aug-72-0.png,train,2010_003274.jpg
2,0.8,0.7,0.8,0.7,0.7,"The image maintains the core features of a train but has some visual artifacts and distortions. The structure is mostly intact, and there are beneficial variations in context and lighting.",aug-72-1.png,train,2010_003274.jpg
3,0.6,0.6,0.7,0.8,0.7,"The image has a different type of train, which affects class representation. There are some visual artifacts, but the structure is mostly maintained. The image introduces beneficial variations in context and lighting.",aug-72-2.png,train,2010_003274.jpg
4,0.9,0.8,0.9,0.7,0.8,"The image maintains the core features of a train and is visually clear. There are slight distortions in the sign text, but the overall structure is intact. The image introduces some beneficial variations in lighting and context.",aug-72-3.png,train,2010_003274.jpg
5,0.7,0.6,0.7,0.8,0.7,"The image has a different type of train, which affects class representation. There are some visual artifacts, but the structure is mostly maintained. The image introduces beneficial variations in context and lighting.",aug-72-4.png,train,2010_003274.jpg
6,0.8,0.7,0.8,0.7,0.7,"The image maintains the core features of a train but has some visual artifacts and distortions. The structure is mostly intact, and there are beneficial variations in context and lighting.",aug-72-5.png,train,2010_003274.jpg
7,0.7,0.6,0.7,0.8,0.7,"The image has a different type of train, which affects class representation. There are some visual artifacts, but the structure is mostly maintained. The image introduces beneficial variations in context and lighting.",aug-72-6.png,train,2010_003274.jpg
8,0.8,0.7,0.8,0.7,0.7,"The image maintains the core features of a train but has some visual artifacts and distortions. The structure is mostly intact, and there are beneficial variations in context and lighting.",aug-72-7.png,train,2010_003274.jpg
9,0.7,0.6,0.7,0.8,0.7,"The image has a different type of train, which affects class representation. There are some visual artifacts, but the structure is mostly maintained. The image introduces beneficial variations in context and lighting.",aug-72-8.png,train,2010_003274.jpg
10,0.6,0.5,0.6,0.8,0.7,"The image has a different type of train, which affects class representation. There are some visual artifacts, but the structure is mostly maintained. The image introduces beneficial variations in context and lighting.",aug-72-9.png,train,2010_003274.jpg
1,0.9,0.7,0.9,0.2,0.3,"The image maintains the core features of the class but has lower visual fidelity due to noise and artifacts. Structural integrity is high, but there is minimal diversity and beneficial variations.",aug-76-0.png,television,2007_000121.jpg
